Phase,Category,Location/File,Details/Token,Status/Verdict,Evidence/Reason
Phase 4,Foreign Character Audit,Ezekiel 36:17,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Ezekiel 36:17,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Ezekiel 36:31,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Ezekiel 36:31,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Daniel 5:24,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Daniel 5:24,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Daniel 5:26,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Daniel 5:27,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Hosea 7:15,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Zephaniah 3:7,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Zechariah 1:4,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Matthew 16:17,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Mark 16:20,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Luke 17:10,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,John 3:20,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,John 6:63,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,John 12:19,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Acts 2:4,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Acts 2:23,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Acts 9:36,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Acts 13:6,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Romans 1:25,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Romans 2:7,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Romans 2:10,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Romans 9:5,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Romans 11:36,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Romans 15:33,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Romans 16:27,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,1 Corinthians 14:16,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,1 Corinthians 16:24,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Galatians 1:5,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Galatians 2:21,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Galatians 4:9,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Galatians 6:18,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Ephesians 2:10,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Ephesians 3:21,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Philippians 1:4,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Philippians 2:16,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Philippians 4:20,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Colossians 1:21,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,1 Timothy 1:7,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,1 Timothy 1:17,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,1 Timothy 2:10,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,1 Timothy 5:10,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,1 Timothy 6:16,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,1 Timothy 6:19,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,2 Timothy 4:18,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Titus 2:14,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Titus 3:8,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Titus 3:9,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Titus 3:14,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Philemon 1:11,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Philemon 1:25,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Hebrews 4:2,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Hebrews 7:18,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Hebrews 13:17,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Hebrews 13:21,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Hebrews 13:25,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,1 Peter 1:1,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,1 Peter 2:12,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,1 Peter 3:16,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,1 Peter 4:11,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,1 Peter 4:19,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,1 Peter 5:11,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,1 Peter 5:14,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,2 Peter 2:12,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,2 Peter 3:18,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Revelation 1:6,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Revelation 1:7,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Revelation 1:11,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Revelation 3:1,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
Phase 4,Foreign Character Audit,Revelation 3:4,Char: ‌ (U+200C),VERIFIED_CORRECT,Source: XML. Zero-Width Non-Joiner is morphologically correct and required for proper Telugu script rendering at conjunct boundaries.
